Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean-Cup,Sweetness,Moisture,altitude-mean-meters
0.8765714285714286,0.8867497168742922,0.9031141868512111,0.8571428571428571,0.8939393939393939,0.8948571428571429,1.0,1.0,1.0,0.6,0.0052533878830266665
0.8765714285714286,0.8776896942242356,0.8938869665513264,0.8765714285714286,0.9125874125874126,0.8857142857142857,1.0,1.0,1.0,0.0,0.0060421848624601
0.8765714285714286,0.8776896942242356,0.8846597462514417,0.8857142857142857,0.8741258741258742,0.9142857142857143,1.0,1.0,1.0,0.0,0.009723237433149456
0.8571428571428571,0.8969422423556058,0.8742791234140715,0.8948571428571429,0.9032634032634033,0.8948571428571429,1.0,1.0,1.0,0.5,0.008442757003202515
0.9051428571428571,0.8776896942242356,0.8938869665513264,0.8857142857142857,0.9032634032634033,0.8662857142857143,1.0,1.0,1.0,0.65,0.007356846494849156
0.8765714285714286,0.8493771234428086,0.8846597462514417,0.848,0.9125874125874126,0.9805714285714285,1.0,1.0,1.0,0.6,0.008040470543691464
0.8662857142857143,0.8776896942242356,0.8938869665513264,0.8857142857142857,0.9032634032634033,0.8948571428571429,1.0,1.0,1.0,0.39999999999999997,0.0013120323091242777
0.8662857142857143,0.8867497168742922,0.8938869665513264,0.8765714285714286,0.8939393939393939,0.9142857142857143,1.0,1.0,1.0,0.5499999999999999,0.005455845774414581
0.9051428571428571,0.8776896942242356,0.8846597462514417,0.8765714285714286,0.9125874125874126,0.9051428571428571,1.0,1.0,1.0,0.5499999999999999,0.006886933840968012
0.9622857142857143,0.9150622876557192,0.8650519031141869,0.8194285714285714,0.8834498834498834,0.9337142857142857,0.933,1.0,1.0,0.5499999999999999,0.007882711147804778
0.8857142857142857,0.8776896942242356,0.8938869665513264,0.8857142857142857,0.9125874125874126,0.8857142857142857,1.0,1.0,1.0,0.0,0.009197372780193834
0.8948571428571429,0.8776896942242356,0.8650519031141869,0.8948571428571429,0.9125874125874126,0.8857142857142857,1.0,1.0,1.0,0.5499999999999999,0.0084085758007604
0.8948571428571429,0.8493771234428086,0.8558246828143022,0.8571428571428571,0.9125874125874126,0.9714285714285714,1.0,1.0,1.0,0.0,0.0023190631195342945
0.8662857142857143,0.8686296715741789,0.8846597462514417,0.8765714285714286,0.9032634032634033,0.8948571428571429,1.0,1.0,1.0,0.5,0.0050851111940808675
0.9051428571428571,0.8776896942242356,0.8846597462514417,0.8857142857142857,0.8939393939393939,0.8765714285714286,1.0,1.0,1.0,0.0,0.009328838943432739
0.8662857142857143,0.8776896942242356,0.8846597462514417,0.9142857142857143,0.9032634032634033,0.8765714285714286,1.0,1.0,1.0,0.5,0.00814564347428259
0.8765714285714286,0.8776896942242356,0.8846597462514417,0.8857142857142857,0.8939393939393939,0.8857142857142857,1.0,1.0,1.0,0.5499999999999999,0.007777538217213654
0.9051428571428571,0.8969422423556058,0.9031141868512111,0.9142857142857143,0.923076923076923,0.9051428571428571,1.0,1.0,0.867,0.44999999999999996,0.009460305106671644
0.8948571428571429,0.8776896942242356,0.8846597462514417,0.8857142857142857,0.8543123543123543,0.8857142857142857,1.0,1.0,1.0,0.5499999999999999,0.009460305106671644
0.848,0.8867497168742922,0.8938869665513264,0.9051428571428571,0.9032634032634033,0.8662857142857143,1.0,1.0,1.0,0.5,0.007882711147804778
0.8765714285714286,0.8867497168742922,0.8742791234140715,0.9051428571428571,0.9032634032634033,0.8765714285714286,1.0,1.0,1.0,0.6,0.00897061994183937
0.8765714285714286,0.8686296715741789,0.9031141868512111,0.8662857142857143,0.8834498834498834,0.8948571428571429,1.0,1.0,1.0,0.5499999999999999,0.0084085758007604
0.9051428571428571,0.8686296715741789,0.8558246828143022,0.9051428571428571,0.9032634032634033,0.8948571428571429,1.0,1.0,1.0,0.5,0.006406083202305391
0.8857142857142857,0.8867497168742922,0.8650519031141869,0.8948571428571429,0.8834498834498834,0.8765714285714286,1.0,1.0,1.0,0.5,0.006406083202305391
0.8765714285714286,0.8776896942242356,0.8846597462514417,0.8765714285714286,0.8939393939393939,0.8857142857142857,1.0,1.0,1.0,0.6,0.007777538217213654
0.8662857142857143,0.840317100792752,0.8938869665513264,0.9051428571428571,0.9032634032634033,0.9051428571428571,1.0,1.0,1.0,0.6,0.007619778821326967
0.8765714285714286,0.8686296715741789,0.8650519031141869,0.8571428571428571,0.8939393939393939,0.8765714285714286,1.0,1.0,1.0,0.6,0.009328838943432739
0.8857142857142857,0.8776896942242356,0.8650519031141869,0.8662857142857143,0.8939393939393939,0.9051428571428571,1.0,1.0,1.0,0.44999999999999996,0.00814564347428259
0.8662857142857143,0.8867497168742922,0.8846597462514417,0.8285714285714286,0.9324009324009324,0.8857142857142857,1.0,1.0,1.0,0.5,0.0066206359807112845
0.8765714285714286,0.8867497168742922,0.8846597462514417,0.8857142857142857,0.8939393939393939,0.8857142857142857,1.0,1.0,1.0,0.5499999999999999,0.008934440453716023
0.8765714285714286,0.8867497168742922,0.8650519031141869,0.8857142857142857,0.923076923076923,0.8765714285714286,1.0,1.0,1.0,0.0,0.006305117188937911
0.8765714285714286,0.8776896942242356,0.8846597462514417,0.8857142857142857,0.9125874125874126,0.8765714285714286,1.0,1.0,1.0,0.0,0.008671508127238211
0.9051428571428571,0.8776896942242356,0.8742791234140715,0.8765714285714286,0.8939393939393939,0.8948571428571429,1.0,1.0,1.0,0.5,0.008934440453716023
0.8571428571428571,0.8776896942242356,0.8742791234140715,0.8571428571428571,0.8834498834498834,0.8571428571428571,1.0,1.0,1.0,0.0,0.004674936764775482
0.8948571428571429,0.8867497168742922,0.8742791234140715,0.9051428571428571,0.8648018648018648,0.8571428571428571,1.0,1.0,1.0,0.5499999999999999,0.006830981841893533
0.8765714285714286,0.8776896942242356,0.8650519031141869,0.8765714285714286,0.8939393939393939,0.8948571428571429,1.0,1.0,1.0,0.5,0.007093914168371344
0.8662857142857143,0.8686296715741789,0.8846597462514417,0.8857142857142857,0.8834498834498834,0.8948571428571429,1.0,1.0,1.0,0.5499999999999999,0.004906317212075956
0.8948571428571429,0.8776896942242356,0.9031141868512111,0.8857142857142857,0.9125874125874126,0.8857142857142857,0.933,1.0,1.0,0.5499999999999999,0.006305117188937911
0.8857142857142857,0.8686296715741789,0.8650519031141869,0.8857142857142857,0.9125874125874126,0.8857142857142857,1.0,1.0,1.0,0.5499999999999999,0.0023190631195342945
0.8857142857142857,0.8584371460928653,0.8846597462514417,0.8948571428571429,0.9125874125874126,0.8765714285714286,1.0,1.0,1.0,0.0,0.009328838943432739
0.9142857142857143,0.8969422423556058,0.9134948096885813,0.9051428571428571,0.8939393939393939,0.8377142857142857,1.0,1.0,1.0,0.3,0.004990455556548855
0.8765714285714286,0.8867497168742922,0.8846597462514417,0.8857142857142857,0.8939393939393939,0.8948571428571429,1.0,1.0,1.0,0.6,0.00814564347428259
0.8765714285714286,0.8776896942242356,0.8742791234140715,0.8765714285714286,0.9032634032634033,0.8948571428571429,1.0,1.0,1.0,0.6,0.004727523230071045
0.8571428571428571,0.8686296715741789,0.8742791234140715,0.8948571428571429,0.9032634032634033,0.8857142857142857,1.0,1.0,1.0,0.5499999999999999,0.007882711147804778
0.8857142857142857,0.8969422423556058,0.9031141868512111,0.9051428571428571,0.9032634032634033,0.8765714285714286,0.933,1.0,1.0,0.0,0.007356846494849156
0.9051428571428571,0.8584371460928653,0.8650519031141869,0.8948571428571429,0.8834498834498834,0.8765714285714286,1.0,1.0,1.0,0.0,0.013283341133659018
0.8765714285714286,0.8686296715741789,0.8938869665513264,0.8765714285714286,0.8741258741258742,0.8857142857142857,1.0,1.0,1.0,0.0,0.009723237433149456
0.8857142857142857,0.8776896942242356,0.8650519031141869,0.8857142857142857,0.9125874125874126,0.8662857142857143,1.0,1.0,1.0,0.5499999999999999,0.007882711147804778
0.8857142857142857,0.8686296715741789,0.8650519031141869,0.8857142857142857,0.9032634032634033,0.8765714285714286,1.0,1.0,1.0,0.0,0.006305117188937911
0.8285714285714286,0.8584371460928653,0.8558246828143022,0.9142857142857143,0.9032634032634033,0.8948571428571429,1.0,1.0,1.0,0.0,0.0
0.8765714285714286,0.8776896942242356,0.8846597462514417,0.8857142857142857,0.8648018648018648,0.8857142857142857,1.0,1.0,1.0,0.0,0.0027555307814874606
0.8857142857142857,0.8776896942242356,0.8846597462514417,0.8765714285714286,0.8834498834498834,0.8765714285714286,1.0,1.0,1.0,0.6,0.008810862260271451
0.8765714285714286,0.8686296715741789,0.8742791234140715,0.8571428571428571,0.9125874125874126,0.9337142857142857,1.0,1.0,0.933,0.0,0.006305117188937911
0.8948571428571429,0.840317100792752,0.8650519031141869,0.8948571428571429,0.9032634032634033,0.8948571428571429,1.0,1.0,1.0,0.5,0.006830981841893533
0.8662857142857143,0.8867497168742922,0.845444059976932,0.9142857142857143,0.8834498834498834,0.8857142857142857,1.0,1.0,1.0,0.5,0.006406083202305391
0.9051428571428571,0.8493771234428086,0.845444059976932,0.8765714285714286,0.9522144522144522,0.8571428571428571,1.0,1.0,1.0,0.5,0.0066206359807112845
0.8571428571428571,0.8686296715741789,0.8742791234140715,0.8857142857142857,0.9125874125874126,0.8948571428571429,1.0,1.0,1.0,0.44999999999999996,0.004201658577115422
0.8765714285714286,0.8584371460928653,0.8742791234140715,0.8948571428571429,0.8834498834498834,0.8765714285714286,1.0,1.0,1.0,0.5499999999999999,0.009197372780193834
0.8571428571428571,0.8867497168742922,0.8650519031141869,0.8948571428571429,0.9125874125874126,0.8765714285714286,1.0,1.0,1.0,0.5499999999999999,0.006886933840968012
0.8765714285714286,0.9060022650056625,0.8846597462514417,0.848,0.8939393939393939,0.8571428571428571,1.0,1.0,1.0,0.5,0.0063997728264699235
0.8765714285714286,0.8584371460928653,0.8650519031141869,0.8857142857142857,0.9032634032634033,0.8857142857142857,1.0,1.0,1.0,0.5499999999999999,0.006830981841893533
0.8948571428571429,0.8867497168742922,0.8742791234140715,0.8765714285714286,0.8741258741258742,0.8662857142857143,1.0,1.0,1.0,0.6,0.0065680495154157225
0.8857142857142857,0.8776896942242356,0.8742791234140715,0.9142857142857143,0.8939393939393939,0.8662857142857143,1.0,1.0,1.0,0.09999999999999999,0.007882294662999638
0.8857142857142857,0.8584371460928653,0.8650519031141869,0.8662857142857143,0.9032634032634033,0.8857142857142857,1.0,1.0,1.0,0.5499999999999999,0.009460305106671644
0.8765714285714286,0.8686296715741789,0.8742791234140715,0.8857142857142857,0.8939393939393939,0.8765714285714286,1.0,1.0,1.0,0.5499999999999999,0.004674936764775482
0.8948571428571429,0.8867497168742922,0.8742791234140715,0.8662857142857143,0.8834498834498834,0.8662857142857143,1.0,1.0,1.0,0.5499999999999999,0.0023190631195342945
0.8765714285714286,0.8686296715741789,0.8742791234140715,0.8662857142857143,0.8939393939393939,0.8948571428571429,1.0,1.0,1.0,0.0,0.0039387262506376105
0.8948571428571429,0.8776896942242356,0.8846597462514417,0.8571428571428571,0.8834498834498834,0.8765714285714286,1.0,1.0,1.0,0.5,0.008671508127238211
0.8857142857142857,0.8686296715741789,0.8650519031141869,0.8765714285714286,0.8834498834498834,0.8948571428571429,1.0,1.0,1.0,0.0,0.0023190631195342945
0.9142857142857143,0.8969422423556058,0.8742791234140715,0.8857142857142857,0.8543123543123543,0.8571428571428571,1.0,1.0,1.0,0.6,0.007356846494849156
0.8948571428571429,0.8867497168742922,0.9031141868512111,0.8765714285714286,0.9324009324009324,0.9337142857142857,0.933,0.933,1.0,0.6,0.0044826806476549064
0.8765714285714286,0.8686296715741789,0.8846597462514417,0.9051428571428571,0.8741258741258742,0.8765714285714286,1.0,1.0,1.0,0.0,0.009328838943432739
0.8765714285714286,0.840317100792752,0.8558246828143022,0.848,0.9324009324009324,0.952,1.0,1.0,1.0,0.0,0.00814564347428259
0.8662857142857143,0.8686296715741789,0.8938869665513264,0.8765714285714286,0.8939393939393939,0.8765714285714286,1.0,1.0,1.0,0.0,0.009197372780193834
0.8857142857142857,0.8686296715741789,0.8938869665513264,0.8662857142857143,0.8648018648018648,0.9142857142857143,1.0,1.0,1.0,0.5499999999999999,0.009197372780193834
0.8948571428571429,0.8584371460928653,0.8742791234140715,0.8571428571428571,0.9032634032634033,0.8765714285714286,1.0,1.0,1.0,0.65,0.0036757939241597996
0.8765714285714286,0.8584371460928653,0.8742791234140715,0.8765714285714286,0.9032634032634033,0.8857142857142857,1.0,1.0,1.0,0.5499999999999999,0.006830981841893533
0.8948571428571429,0.8867497168742922,0.8742791234140715,0.8377142857142857,0.8648018648018648,0.8765714285714286,1.0,1.0,1.0,0.5,0.0084085758007604
0.8857142857142857,0.8686296715741789,0.8362168396770473,0.8285714285714286,0.8834498834498834,0.9714285714285714,1.0,1.0,1.0,0.3,0.0084085758007604
0.8765714285714286,0.8867497168742922,0.8650519031141869,0.8765714285714286,0.8939393939393939,0.8571428571428571,1.0,1.0,1.0,0.5499999999999999,0.004674936764775482
0.9234285714285715,0.8686296715741789,0.8846597462514417,0.8662857142857143,0.844988344988345,0.8765714285714286,1.0,1.0,1.0,0.5499999999999999,0.008934440453716023
0.8571428571428571,0.8493771234428086,0.8846597462514417,0.8765714285714286,0.9324009324009324,0.9142857142857143,1.0,1.0,1.0,0.5,0.007356846494849156
0.8765714285714286,0.8776896942242356,0.8846597462514417,0.8765714285714286,0.9125874125874126,0.8662857142857143,1.0,1.0,1.0,0.5,0.0065680495154157225
0.8662857142857143,0.8776896942242356,0.8742791234140715,0.8857142857142857,0.8834498834498834,0.8662857142857143,1.0,1.0,1.0,0.5499999999999999,0.004906317212075956
0.8571428571428571,0.8686296715741789,0.845444059976932,0.9051428571428571,0.9125874125874126,0.8765714285714286,1.0,1.0,1.0,0.5,0.006305117188937911
0.8377142857142857,0.8686296715741789,0.8846597462514417,0.8571428571428571,0.8939393939393939,0.8571428571428571,1.0,1.0,1.0,0.5499999999999999,0.007093914168371344
0.8571428571428571,0.8776896942242356,0.8742791234140715,0.8948571428571429,0.8939393939393939,0.8662857142857143,1.0,1.0,1.0,0.6,0.004201658577115422
0.8571428571428571,0.8776896942242356,0.8650519031141869,0.8857142857142857,0.8939393939393939,0.8765714285714286,1.0,1.0,1.0,0.5499999999999999,0.008540041963999306
0.9142857142857143,0.8493771234428086,0.845444059976932,0.9142857142857143,0.9324009324009324,0.9142857142857143,0.933,1.0,1.0,0.5,0.007128961995761531
0.8948571428571429,0.8776896942242356,0.8846597462514417,0.8662857142857143,0.8834498834498834,0.8765714285714286,1.0,1.0,1.0,0.0,0.009197372780193834
0.8765714285714286,0.8686296715741789,0.8846597462514417,0.8765714285714286,0.8543123543123543,0.8857142857142857,1.0,1.0,1.0,0.0,0.009986169759627267
0.8765714285714286,0.8686296715741789,0.8558246828143022,0.8765714285714286,0.9324009324009324,0.8857142857142857,1.0,1.0,1.0,0.6,0.006886933840968012
0.8948571428571429,0.8686296715741789,0.845444059976932,0.8765714285714286,0.8939393939393939,0.8948571428571429,1.0,1.0,1.0,0.5499999999999999,0.006886933840968012
0.8857142857142857,0.8776896942242356,0.8742791234140715,0.8948571428571429,0.8356643356643356,0.8857142857142857,1.0,1.0,1.0,0.5499999999999999,0.009197372780193834
0.9337142857142857,0.9252548131370328,0.9031141868512111,0.8765714285714286,0.9417249417249417,0.8857142857142857,0.933,0.933,0.933,0.5499999999999999,0.007619778821326967
0.8765714285714286,0.9252548131370328,0.8650519031141869,0.848,0.8834498834498834,0.8948571428571429,1.0,1.0,1.0,0.5499999999999999,0.006886933840968012
0.8765714285714286,0.8493771234428086,0.8650519031141869,0.8377142857142857,0.9125874125874126,0.9428571428571428,1.0,1.0,1.0,0.6,0.005779252535982289
0.9337142857142857,0.8686296715741789,0.8742791234140715,0.8662857142857143,0.8648018648018648,0.8765714285714286,1.0,1.0,1.0,0.6,0.007356846494849156
0.8765714285714286,0.8493771234428086,0.845444059976932,0.9142857142857143,0.8939393939393939,0.8765714285714286,1.0,1.0,1.0,0.5,0.008008918664514128
0.8662857142857143,0.8686296715741789,0.8742791234140715,0.8662857142857143,0.8939393939393939,0.8662857142857143,1.0,1.0,1.0,0.5499999999999999,0.004674936764775482
0.8857142857142857,0.8776896942242356,0.8650519031141869,0.8948571428571429,0.8834498834498834,0.8662857142857143,1.0,1.0,1.0,0.5499999999999999,0.005928438234567187
0.8765714285714286,0.8584371460928653,0.8742791234140715,0.8662857142857143,0.8939393939393939,0.8857142857142857,1.0,1.0,1.0,0.5,0.005779252535982289
0.8765714285714286,0.8776896942242356,0.8742791234140715,0.8765714285714286,0.9032634032634033,0.8662857142857143,1.0,1.0,1.0,0.6,0.009328838943432739
0.8857142857142857,0.8776896942242356,0.8742791234140715,0.8662857142857143,0.8741258741258742,0.8765714285714286,1.0,1.0,1.0,0.6,0.006305117188937911
0.8857142857142857,0.8686296715741789,0.8742791234140715,0.8765714285714286,0.8741258741258742,0.8765714285714286,1.0,1.0,1.0,0.0,0.009723237433149456
0.8765714285714286,0.8686296715741789,0.8558246828143022,0.8857142857142857,0.9032634032634033,0.8765714285714286,1.0,1.0,1.0,0.6,0.009460305106671644
0.8765714285714286,0.8584371460928653,0.8846597462514417,0.8765714285714286,0.8939393939393939,0.8765714285714286,1.0,1.0,1.0,0.0,0.0084085758007604
0.8765714285714286,0.8584371460928653,0.8846597462514417,0.8662857142857143,0.8939393939393939,0.8857142857142857,1.0,1.0,1.0,0.6,0.00814564347428259
0.8857142857142857,0.8584371460928653,0.8650519031141869,0.8662857142857143,0.9032634032634033,0.8948571428571429,1.0,1.0,1.0,0.0,0.00814564347428259
0.8857142857142857,0.8776896942242356,0.8938869665513264,0.8857142857142857,0.8741258741258742,0.8662857142857143,1.0,1.0,1.0,0.5499999999999999,0.0052533878830266665
0.8765714285714286,0.8686296715741789,0.8742791234140715,0.8765714285714286,0.9032634032634033,0.8662857142857143,1.0,1.0,1.0,0.5499999999999999,0.009328838943432739
0.8948571428571429,0.8686296715741789,0.8742791234140715,0.8662857142857143,0.8939393939393939,0.8662857142857143,1.0,1.0,1.0,0.6,0.0052533878830266665
0.8765714285714286,0.8584371460928653,0.8742791234140715,0.8662857142857143,0.8939393939393939,0.8857142857142857,1.0,1.0,1.0,0.5499999999999999,0.011227210340602535
0.8948571428571429,0.8776896942242356,0.8650519031141869,0.8857142857142857,0.8741258741258742,0.8662857142857143,1.0,1.0,1.0,0.6,0.005779252535982289
0.8857142857142857,0.8584371460928653,0.8742791234140715,0.8857142857142857,0.9032634032634033,0.8571428571428571,1.0,1.0,1.0,0.0,0.00945504646014209
0.9051428571428571,0.840317100792752,0.8650519031141869,0.8765714285714286,0.8741258741258742,0.8765714285714286,1.0,1.0,1.0,0.0,0.009723237433149456
0.8857142857142857,0.8584371460928653,0.8742791234140715,0.8571428571428571,0.9032634032634033,0.8857142857142857,1.0,1.0,1.0,0.0,0.0052533878830266665
0.8765714285714286,0.8776896942242356,0.8650519031141869,0.8948571428571429,0.8834498834498834,0.8662857142857143,1.0,1.0,1.0,0.5,0.006406083202305391
0.8662857142857143,0.8584371460928653,0.8742791234140715,0.8662857142857143,0.9032634032634033,0.8765714285714286,1.0,1.0,1.0,0.6,0.009328838943432739
0.8857142857142857,0.8686296715741789,0.8742791234140715,0.8765714285714286,0.8939393939393939,0.8662857142857143,1.0,1.0,1.0,0.65,0.007356846494849156
0.8285714285714286,0.8686296715741789,0.8742791234140715,0.9051428571428571,0.9125874125874126,0.8662857142857143,1.0,1.0,1.0,0.65,0.007882711147804778
0.8765714285714286,0.8776896942242356,0.8650519031141869,0.8662857142857143,0.9032634032634033,0.8765714285714286,1.0,1.0,1.0,0.5,0.0084085758007604
0.9142857142857143,0.8584371460928653,0.8362168396770473,0.8662857142857143,0.923076923076923,0.8662857142857143,1.0,1.0,1.0,0.5499999999999999,0.009723237433149456
0.8662857142857143,0.8776896942242356,0.8650519031141869,0.8948571428571429,0.8648018648018648,0.8765714285714286,1.0,1.0,1.0,0.5,0.007356846494849156
0.8857142857142857,0.8584371460928653,0.845444059976932,0.8571428571428571,0.9125874125874126,0.8948571428571429,1.0,1.0,1.0,0.0,0.008671508127238211
0.8765714285714286,0.8493771234428086,0.8846597462514417,0.8571428571428571,0.8939393939393939,0.8765714285714286,1.0,1.0,1.0,0.5,0.007093914168371344
0.8662857142857143,0.8776896942242356,0.8558246828143022,0.8765714285714286,0.9032634032634033,0.8765714285714286,1.0,1.0,1.0,0.0,0.009197372780193834
0.8662857142857143,0.8686296715741789,0.8742791234140715,0.8857142857142857,0.8834498834498834,0.8857142857142857,1.0,1.0,1.0,0.5499999999999999,0.009197372780193834
0.8948571428571429,0.8584371460928653,0.8362168396770473,0.8571428571428571,0.8741258741258742,0.848,1.0,1.0,1.0,0.65,0.0061473577930512245
0.8765714285714286,0.8776896942242356,0.8846597462514417,0.8857142857142857,0.8834498834498834,0.8571428571428571,1.0,1.0,1.0,0.5499999999999999,0.004937869091253293
0.8857142857142857,0.8686296715741789,0.8846597462514417,0.8857142857142857,0.8543123543123543,0.8571428571428571,1.0,1.0,1.0,0.6,0.007356846494849156
0.8948571428571429,0.8493771234428086,0.8650519031141869,0.9142857142857143,0.8939393939393939,0.8571428571428571,1.0,1.0,1.0,0.5,0.008008918664514128
0.8765714285714286,0.8584371460928653,0.8742791234140715,0.8765714285714286,0.8939393939393939,0.8765714285714286,1.0,1.0,1.0,0.5499999999999999,0.009328838943432739
0.8571428571428571,0.8493771234428086,0.8938869665513264,0.8571428571428571,0.9324009324009324,0.8765714285714286,1.0,1.0,1.0,0.0,0.007367784479630633
0.8948571428571429,0.8584371460928653,0.8742791234140715,0.8662857142857143,0.9032634032634033,0.8662857142857143,1.0,1.0,1.0,0.0,0.0084085758007604
0.8571428571428571,0.8584371460928653,0.8742791234140715,0.8571428571428571,0.9032634032634033,0.8948571428571429,1.0,1.0,1.0,0.0,0.0023032871799456255
0.8765714285714286,0.8776896942242356,0.8650519031141869,0.8662857142857143,0.8834498834498834,0.8765714285714286,1.0,1.0,1.0,0.5,0.008934440453716023
0.8765714285714286,0.8686296715741789,0.8650519031141869,0.8765714285714286,0.8939393939393939,0.8662857142857143,1.0,1.0,1.0,0.5499999999999999,0.0023190631195342945
0.8662857142857143,0.8493771234428086,0.8558246828143022,0.9051428571428571,0.8741258741258742,0.8765714285714286,1.0,1.0,1.0,0.44999999999999996,0.009723237433149456
0.8662857142857143,0.8776896942242356,0.845444059976932,0.8857142857142857,0.8939393939393939,0.8662857142857143,1.0,1.0,1.0,0.5499999999999999,0.009460305106671644
0.8571428571428571,0.8584371460928653,0.8938869665513264,0.8571428571428571,0.9032634032634033,0.8765714285714286,1.0,1.0,1.0,0.65,0.006305117188937911
0.8662857142857143,0.8493771234428086,0.8938869665513264,0.8662857142857143,0.9032634032634033,0.8765714285714286,1.0,1.0,1.0,0.5499999999999999,0.00698874123778022
0.8662857142857143,0.8686296715741789,0.8742791234140715,0.8765714285714286,0.8834498834498834,0.8765714285714286,1.0,1.0,1.0,0.6,0.0023190631195342945
0.8857142857142857,0.8686296715741789,0.8742791234140715,0.8765714285714286,0.8834498834498834,0.8662857142857143,1.0,1.0,1.0,0.65,0.0084085758007604
0.8662857142857143,0.8584371460928653,0.8362168396770473,0.8857142857142857,0.9032634032634033,0.9805714285714285,0.933,1.0,1.0,0.6,0.009528667511555875
0.8857142857142857,0.8867497168742922,0.845444059976932,0.8948571428571429,0.8741258741258742,0.8765714285714286,1.0,1.0,1.0,0.5,0.006406083202305391
0.8765714285714286,0.8776896942242356,0.8650519031141869,0.8948571428571429,0.8834498834498834,0.8571428571428571,1.0,1.0,1.0,0.5,0.007882711147804778
0.8765714285714286,0.8493771234428086,0.8938869665513264,0.848,0.9032634032634033,0.8857142857142857,1.0,1.0,1.0,0.5499999999999999,0.006886933840968012
0.8571428571428571,0.8776896942242356,0.8742791234140715,0.8571428571428571,0.8939393939393939,0.8857142857142857,1.0,1.0,1.0,0.5499999999999999,0.007619778821326967
0.8285714285714286,0.8924122310305775,0.8512110726643598,0.872,0.8741258741258742,1.0,0.9,1.0,1.0,0.44999999999999996,0.005516320209504478
0.8857142857142857,0.8493771234428086,0.8938869665513264,0.8662857142857143,0.8834498834498834,0.8662857142857143,1.0,1.0,1.0,0.0,0.008671508127238211
0.8571428571428571,0.8867497168742922,0.845444059976932,0.8662857142857143,0.8834498834498834,0.9051428571428571,1.0,1.0,1.0,0.5,0.006447100645235929
0.8857142857142857,0.8776896942242356,0.8650519031141869,0.8765714285714286,0.8741258741258742,0.8662857142857143,1.0,1.0,1.0,0.6,0.006305117188937911
0.8765714285714286,0.8776896942242356,0.8558246828143022,0.8948571428571429,0.9125874125874126,0.848,1.0,1.0,1.0,0.5499999999999999,0.008671508127238211
0.8857142857142857,0.8584371460928653,0.8846597462514417,0.8662857142857143,0.8834498834498834,0.8662857142857143,1.0,1.0,1.0,0.6,0.008934440453716023
0.8765714285714286,0.8686296715741789,0.8742791234140715,0.8765714285714286,0.8741258741258742,0.8662857142857143,1.0,1.0,1.0,0.6,0.005779252535982289
0.8765714285714286,0.8686296715741789,0.8558246828143022,0.8765714285714286,0.8939393939393939,0.8765714285714286,1.0,1.0,1.0,0.6,0.006830981841893533
0.8571428571428571,0.8686296715741789,0.8846597462514417,0.8571428571428571,0.9125874125874126,0.8194285714285714,1.0,1.0,1.0,0.5499999999999999,0.006305117188937911
0.8662857142857143,0.8493771234428086,0.8846597462514417,0.8571428571428571,0.9125874125874126,0.848,1.0,1.0,1.0,0.5499999999999999,0.006726650294747139
0.8765714285714286,0.8686296715741789,0.8650519031141869,0.8765714285714286,0.923076923076923,0.848,1.0,1.0,1.0,0.5499999999999999,0.0052533878830266665
0.8948571428571429,0.8686296715741789,0.8269896193771626,0.8765714285714286,0.8939393939393939,0.8765714285714286,1.0,1.0,1.0,0.5499999999999999,0.006886933840968012
0.8857142857142857,0.8686296715741789,0.845444059976932,0.8571428571428571,0.8741258741258742,0.8857142857142857,1.0,1.0,1.0,0.0,0.009880996829036143
0.8571428571428571,0.8686296715741789,0.8846597462514417,0.8662857142857143,0.8939393939393939,0.8662857142857143,1.0,1.0,1.0,0.0,0.009197372780193834
0.8765714285714286,0.8867497168742922,0.8558246828143022,0.8948571428571429,0.8543123543123543,0.8571428571428571,1.0,1.0,1.0,0.5499999999999999,0.0084085758007604
0.8571428571428571,0.8493771234428086,0.9031141868512111,0.8571428571428571,0.8939393939393939,0.8765714285714286,1.0,1.0,1.0,0.5499999999999999,0.009986169759627267
0.8571428571428571,0.8584371460928653,0.8558246828143022,0.8948571428571429,0.8939393939393939,0.8662857142857143,1.0,1.0,1.0,0.5499999999999999,0.011037899065538512
0.8662857142857143,0.8686296715741789,0.8846597462514417,0.8194285714285714,0.9032634032634033,0.8948571428571429,1.0,1.0,1.0,0.0,0.0023190631195342945
0.8948571428571429,0.8776896942242356,0.8650519031141869,0.8662857142857143,0.8834498834498834,0.8662857142857143,1.0,1.0,1.0,0.6,0.006625894627240841
0.8765714285714286,0.8493771234428086,0.8650519031141869,0.8571428571428571,0.8939393939393939,0.8948571428571429,1.0,1.0,1.0,0.5,0.0052533878830266665
0.9051428571428571,0.8867497168742922,0.8938869665513264,0.8662857142857143,0.8741258741258742,0.8377142857142857,1.0,1.0,1.0,0.5,0.004201658577115422
0.8662857142857143,0.8584371460928653,0.8650519031141869,0.8662857142857143,0.8834498834498834,0.8857142857142857,1.0,1.0,1.0,0.0,0.007793314156802322
0.8571428571428571,0.8686296715741789,0.8742791234140715,0.8765714285714286,0.8939393939393939,0.8571428571428571,1.0,1.0,1.0,0.5,0.007882711147804778
0.8948571428571429,0.8493771234428086,0.8846597462514417,0.8377142857142857,0.8939393939393939,0.8765714285714286,1.0,1.0,1.0,0.5499999999999999,0.009197372780193834
